ip_range,country,region,city,postal
77.159.205.0/24,FR,Bourgogne-Franche-Comté,Saligny,89100
77.159.193.0/24,FR,Île-de-France,Paris,75783 CEDEX 16
77.159.195.0/24,FR,Hauts-de-France,Héricourt-sur-Thérain,60380
77.159.198.0/24,FR,Île-de-France,Paris,75840 CEDEX 17
77.159.200.0/24,FR,Île-de-France,Paris,75000
77.159.203.0/24,FR,Bourgogne-Franche-Comté,Saligny,89100
77.159.194.0/24,FR,Île-de-France,Meudon,92360
77.159.197.0/24,FR,Normandy,Rouen,76000
77.159.201.0/24,FR,Île-de-France,Paris,75000
77.159.204.0/24,FR,Île-de-France,Paris,75000
77.159.220.0/24,FR,Bourgogne-Franche-Comté,Joigny,89300
77.159.221.0/24,FR,Auvergne-Rhône-Alpes,Lyon,69000
77.159.224.0/24,FR,Auvergne-Rhône-Alpes,Décines-Charpieu,69150
77.159.214.0/24,FR,Île-de-France,Paris,75840 CEDEX 17
77.159.215.0/24,FR,Île-de-France,Paris,75302 CEDEX 07
77.159.216.0/24,FR,Île-de-France,Paris,75884 CEDEX 18
77.159.186.0/24,FR,Île-de-France,Paris,75000
77.159.213.0/24,FR,Île-de-France,Paris,75742 CEDEX 15
77.159.211.0/24,FR,Grand Est,Vantoux,57070
77.159.240.0/24,FR,Île-de-France,Paris,75026 CEDEX 01
77.159.242.0/24,FR,Île-de-France,Paris,75015
77.159.245.0/24,FR,Bourgogne-Franche-Comté,Saligny,89100
77.159.248.0/24,FR,Île-de-France,Paris,75000
77.159.250.0/24,FR,Normandy,Saint-Pierre-lès-Elbeuf,76320
83.141.134.0/24,FR,Provence-Alpes-Côte d'Azur,Fontvieille,13990
77.159.222.0/24,FR,Bourgogne-Franche-Comté,Saligny,89100
77.159.225.0/24,FR,Île-de-France,Paris,75015
77.159.228.0/24,FR,Provence-Alpes-Côte d'Azur,Biot,6410
77.159.230.0/24,FR,Bourgogne-Franche-Comté,Saligny,89100
77.159.232.0/24,FR,Bourgogne-Franche-Comté,Auxerre,89000
77.159.218.0/24,FR,Île-de-France,Paris,75884 CEDEX 18
77.159.233.0/24,FR,Grand Est,Marbache,54820
77.159.227.0/24,FR,Bourgogne-Franche-Comté,Saligny,89100
77.159.239.0/24,FR,Île-de-France,Paris,75000
77.159.229.0/24,FR,Île-de-France,Bagneux,92220
77.159.237.0/24,FR,Bourgogne-Franche-Comté,Saligny,89100
77.159.219.0/24,FR,Île-de-France,Paris,75665 CEDEX 14
77.159.234.0/24,FR,Bourgogne-Franche-Comté,Saligny,89100
77.159.236.0/24,FR,Bourgogne-Franche-Comté,Saligny,89100
77.159.238.0/24,FR,Île-de-France,Paris,75000
77.159.223.0/24,FR,Île-de-France,Paris,75000
83.141.170.0/24,FR,Pays de la Loire,Angers,49052 CEDEX 02
77.159.253.0/24,FR,Bourgogne-Franche-Comté,Saligny,89100
83.141.157.0/24,FR,Hauts-de-France,Thourotte,60150
83.141.136.0/24,FR,Auvergne-Rhône-Alpes,Voreppe,38340
77.159.244.0/24,FR,Île-de-France,Paris,75606 CEDEX 12
77.159.254.0/24,FR,Île-de-France,Paris,75144 CEDEX 19
77.159.251.0/24,FR,Pays de la Loire,Nantes,44934 CEDEX 9
83.141.141.0/24,FR,Île-de-France,Bussy-Saint-Georges,77600
77.159.255.0/24,FR,Bourgogne-Franche-Comté,Saligny,89100
83.141.155.0/24,FR,Île-de-France,Paris,75606 CEDEX 12
83.141.160.0/24,FR,Provence-Alpes-Côte d'Azur,Fréjus,83370
83.141.129.0/24,FR,Provence-Alpes-Côte d'Azur,La Ciotat,13702 CEDEX
83.141.163.0/24,FR,Pays de la Loire,Le Mans,72086 CEDEX 9
83.141.130.0/24,FR,Île-de-France,Paris,75000
83.141.132.0/24,FR,Île-de-France,Paris,75000
83.141.135.0/24,FR,Provence-Alpes-Côte d'Azur,Paradou,13520
83.141.137.0/24,FR,Île-de-France,Bussy-Saint-Georges,77600
83.141.146.0/24,FR,Provence-Alpes-Côte d'Azur,Vaison-la-Romaine,84110
83.141.148.0/24,FR,Île-de-France,Paris,75000
83.141.152.0/24,FR,Hauts-de-France,Courchelettes,59552
83.141.156.0/24,FR,Hauts-de-France,Templeuve-en-Pévèle,59242
83.141.161.0/24,FR,Provence-Alpes-Côte d'Azur,Fréjus,83600
77.159.217.0/24,FR,Bourgogne-Franche-Comté,Auxerre,89006 CEDEX
77.159.241.0/24,FR,Île-de-France,Paris,75389 CEDEX 08
77.159.226.0/24,FR,Île-de-France,Paris,75000
77.159.247.0/24,FR,Grand Est,Illkirch-Graffenstaden,67407 CEDEX
77.159.231.0/24,FR,Île-de-France,Paris,75270 CEDEX 06
77.159.235.0/24,FR,Provence-Alpes-Côte d'Azur,Nice,06008 CEDEX 1
77.159.249.0/24,FR,Bourgogne-Franche-Comté,Auxerre,89000
77.159.252.0/24,FR,Île-de-France,Montreuil,93100
83.141.128.0/24,FR,Île-de-France,Paris,75000
77.159.243.0/24,FR,Île-de-France,Paris,75000
83.141.131.0/24,FR,Nouvelle-Aquitaine,Saint-Privat,19220
83.141.139.0/24,FR,Île-de-France,Bussy-Saint-Georges,77600
83.141.133.0/24,FR,Île-de-France,Paris,75000
83.141.140.0/24,FR,Île-de-France,Lagny-sur-Marne,77465 CEDEX
83.141.138.0/24,FR,Île-de-France,Bussy-Saint-Georges,77600
83.141.142.0/24,FR,Île-de-France,Paris,75026 CEDEX 01
83.141.143.0/24,FR,Île-de-France,Bussy-Saint-Georges,77600
83.141.144.0/24,FR,Pays de la Loire,Thouarcé,49380
83.141.145.0/24,FR,Pays de la Loire,Rablay-sur-Layon,49750
83.141.147.0/24,FR,Pays de la Loire,Rablay-sur-Layon,49750
83.141.149.0/24,FR,Nouvelle-Aquitaine,Podensac,33720
83.141.153.0/24,FR,Hauts-de-France,Courchelettes,59552
77.159.246.0/24,FR,Île-de-France,Paris,75144 CEDEX 19
83.141.158.0/24,FR,Occitanie,Léguevin,31490
83.141.162.0/24,FR,Grand Est,Troyes,10012 CEDEX
83.141.183.0/24,FR,Auvergne-Rhône-Alpes,Annemasse,74100
83.141.184.0/24,FR,Île-de-France,Paris,75000
83.141.185.0/24,FR,Nouvelle-Aquitaine,Rouillé,86480
83.141.186.0/24,FR,Île-de-France,Paris,75000
83.141.187.0/24,FR,Nouvelle-Aquitaine,Linards,87130
83.141.167.0/24,FR,Occitanie,St. Jean-Pla-de-Corts,66490
83.141.151.0/24,FR,Île-de-France,Paris,75000
83.141.154.0/24,FR,Normandy,Pont-Audemer,27508 CEDEX
83.141.159.0/24,FR,Occitanie,Léguevin,31490
83.141.166.0/24,FR,Île-de-France,Paris,75000
83.141.172.0/24,FR,Pays de la Loire,Challans,85300
83.141.164.0/24,FR,Île-de-France,Paris,75000
83.141.175.0/24,FR,Hauts-de-France,Compiègne,60476 CEDEX
83.141.169.0/24,FR,Occitanie,Castries,34160
83.141.171.0/24,FR,Grand Est,Mulhouse,68077 CEDEX 2
83.141.179.0/24,FR,Île-de-France,Mantes-la-Jolie,78200
83.141.165.0/24,FR,Île-de-France,Paris,75144 CEDEX 19
83.141.176.0/24,FR,Hauts-de-France,Ardres,62610
83.141.174.0/24,FR,Pays de la Loire,Angers,49000
83.141.177.0/24,FR,Hauts-de-France,Sainghin-en-Weppes,59184
83.141.178.0/24,FR,Île-de-France,Gif-sur-Yvette,91190
83.141.180.0/24,FR,Pays de la Loire,Les Sables-d'Olonne,85105 CEDEX
83.141.181.0/24,FR,Provence-Alpes-Côte d'Azur,Châteaurenard,13838 CEDEX
83.141.182.0/24,FR,Île-de-France,Melun,77000
83.141.168.0/24,FR,Île-de-France,Paris,75665 CEDEX 14
83.141.193.0/24,FR,Nouvelle-Aquitaine,Laruscade,33620
83.141.194.0/24,FR,Occitanie,Lunel,34400
83.141.195.0/24,FR,Nouvelle-Aquitaine,Marcheprime,33380
83.141.196.0/24,FR,Occitanie,Corneilla-del-Vercol,66200
83.141.197.0/24,FR,Nouvelle-Aquitaine,Saint-Hilaire,47290
83.141.189.0/24,FR,Nouvelle-Aquitaine,Rouillé,86480
83.141.190.0/24,FR,Île-de-France,Paris,75000
83.141.191.0/24,FR,Île-de-France,Paris,75000
83.141.150.0/24,FR,Occitanie,Saverdun,9700
83.141.188.0/24,FR,Île-de-France,Paris,75000
83.141.192.0/24,FR,Occitanie,Badens,11800
83.141.200.0/24,FR,Île-de-France,Paris,75000
83.141.199.0/24,FR,Île-de-France,Meaux,77100
83.141.201.0/24,FR,Île-de-France,Paris,75606 CEDEX 12
83.141.202.0/24,FR,Île-de-France,Paris,75000
83.141.203.0/24,FR,Île-de-France,Paris,75000
83.141.205.0/24,FR,Île-de-France,Paris,75000
83.141.204.0/24,FR,Normandy,Argentan,61200
83.141.207.0/24,FR,Île-de-France,Paris,75000
83.141.206.0/24,FR,Île-de-France,Paris,75000
83.141.173.0/24,FR,Hauts-de-France,Wattrelos,59150
83.141.209.0/24,FR,Provence-Alpes-Côte d'Azur,Marseille,13009
83.141.208.0/24,FR,Grand Est,Reichshoffen,67110
83.141.211.0/24,FR,Île-de-France,Paris,75000
83.141.210.0/24,FR,Hauts-de-France,Amiens,80046 CEDEX 2
83.141.213.0/24,FR,Île-de-France,Paris,75000
83.141.212.0/24,FR,Île-de-France,Paris,75000
83.141.198.0/24,FR,Nouvelle-Aquitaine,Aiguillon,47190
83.141.215.0/24,FR,Île-de-France,Paris,75000
83.141.222.0/24,FR,Bourgogne-Franche-Comté,Dijon,21079 CEDEX
83.141.214.0/24,FR,Nouvelle-Aquitaine,Saint-Raphaël,24160
83.141.227.0/24,FR,Île-de-France,Paris,75000
83.141.221.0/24,FR,Île-de-France,Paris,75000
83.141.226.0/24,FR,Île-de-France,Paris,75000
83.141.219.0/24,FR,Pays de la Loire,Segré,49500
83.141.230.0/24,FR,Hauts-de-France,Longuenesse,62965 CEDEX
83.141.234.0/24,FR,Occitanie,Tornac,30140
83.141.245.0/24,FR,Île-de-France,Paris,75742 CEDEX 15
83.141.233.0/24,FR,Hauts-de-France,Villers-Outréaux,59142
83.141.216.0/24,FR,Nouvelle-Aquitaine,Hautefage-la-Tour,47340
83.141.249.0/24,FR,Île-de-France,Clamart,92140
83.141.223.0/24,FR,Bourgogne-Franche-Comté,Belfort,90025 CEDEX
83.141.228.0/24,FR,Pays de la Loire,Segré,49500
83.141.237.0/24,FR,Île-de-France,Paris,75000
83.141.232.0/24,FR,Île-de-France,Paris,75000
83.141.238.0/24,FR,Occitanie,Cugnaux,31270
83.141.239.0/24,FR,Hauts-de-France,Valenciennes,59300
83.141.220.0/24,FR,Île-de-France,Paris,75000
212.198.2.0/24,FR,Île-de-France,Paris,75000
83.141.242.0/24,FR,Grand Est,Neuves-Maisons,54230
83.141.244.0/24,FR,Provence-Alpes-Côte d'Azur,Le Pradet,83220
83.141.247.0/24,FR,Occitanie,Toulouse,31000
83.141.250.0/24,FR,Grand Est,Châlons-en-Champagne,51000
212.198.10.0/24,FR,Île-de-France,Paris,75000
83.141.252.0/24,FR,Hauts-de-France,Lille,59787 CEDEX 9
212.198.13.0/24,FR,Île-de-France,Paris,75000
83.141.254.0/24,FR,Île-de-France,Paris,75000
212.198.15.0/24,FR,Île-de-France,Paris,75000
212.198.1.0/24,FR,Île-de-France,Paris,75000
212.198.8.0/24,FR,Île-de-France,Paris,75000
212.198.4.0/24,FR,Île-de-France,Paris,75000
212.198.16.0/24,FR,Île-de-France,Paris,75000
212.198.19.0/24,FR,Île-de-France,Paris,75000
212.198.25.0/24,FR,Île-de-France,Paris,75270 CEDEX 06
212.198.5.0/24,FR,Grand Est,Wiesviller,57200
212.198.21.0/24,FR,Île-de-France,Paris,75000
212.198.26.0/24,FR,Hauts-de-France,Lille,59260
212.198.29.0/24,FR,Île-de-France,Paris,75783 CEDEX 16
212.198.18.0/24,FR,Île-de-France,Paris,75000
212.198.23.0/24,FR,Île-de-France,Paris,75000
212.198.27.0/24,FR,Hauts-de-France,Lille,59260
212.198.11.0/24,FR,Île-de-France,Paris,75000
212.198.41.0/24,FR,Occitanie,Nîmes,30000
212.198.42.0/24,FR,Île-de-France,Montfermeil,93370
83.141.217.0/24,FR,Pays de la Loire,Segré,49500
212.198.32.0/24,FR,Île-de-France,Paris,75144 CEDEX 19
83.141.224.0/24,FR,Île-de-France,Paris,75000
212.198.33.0/24,FR,Île-de-France,Paris,75144 CEDEX 19
212.198.6.0/24,FR,Provence-Alpes-Côte d'Azur,Marseille,13002
212.198.34.0/24,FR,Grand Est,Hayange,57700
83.141.231.0/24,FR,Île-de-France,Paris,75000
212.198.12.0/24,FR,Île-de-France,Paris,75000
212.198.39.0/24,FR,Île-de-France,Paris,75015
83.141.235.0/24,FR,Occitanie,Pézenas,34120
212.198.14.0/24,FR,Île-de-France,Paris,75000
83.141.240.0/24,FR,Hauts-de-France,Amiens,80046 CEDEX 2
212.198.17.0/24,FR,Île-de-France,Paris,75000
83.141.253.0/24,FR,Nouvelle-Aquitaine,Bayonne,64100
212.198.20.0/24,FR,Île-de-France,Paris,75000
83.141.218.0/24,FR,Pays de la Loire,Segré,49500
212.198.30.0/24,FR,Île-de-France,Paris,75742 CEDEX 15
83.141.255.0/24,FR,Provence-Alpes-Côte d'Azur,Saint-Raphaël,83530
83.141.225.0/24,FR,Île-de-France,Paris,75000
212.198.22.0/24,FR,Île-de-France,Paris,75000
83.141.229.0/24,FR,Provence-Alpes-Côte d'Azur,Nice,6000
212.198.24.0/24,FR,Hauts-de-France,Marcq-en-Barœul,59700
83.141.236.0/24,FR,Nouvelle-Aquitaine,Castillon-la-Bataille,33350
212.198.28.0/24,FR,Hauts-de-France,Sallaumines,62430
83.141.241.0/24,FR,Nouvelle-Aquitaine,Bordeaux,33043 CEDEX
83.141.243.0/24,FR,Nouvelle-Aquitaine,Blaye,33394 CEDEX
83.141.246.0/24,FR,Île-de-France,Nanterre,92741 CEDEX
212.198.7.0/24,FR,Île-de-France,Paris,75000
83.141.248.0/24,FR,Hauts-de-France,Cambrai,59341 CEDEX
83.141.251.0/24,FR,Île-de-France,Paris,75000
212.198.0/24.0/24,FR,Île-de-France,Paris,75000
212.198.35.0/24,FR,Grand Est,Hayange,57700
212.198.3.0/24,FR,Île-de-France,Paris,75000
212.198.31.0/24,FR,Île-de-France,Paris,75742 CEDEX 15
212.198.60.0/24,FR,Île-de-France,Paris,75015
212.198.66.0/24,FR,Île-de-France,Paris,75015
212.198.38.0/24,FR,Île-de-France,Paris,75015
212.198.45.0/24,FR,Normandy,Asnières,27260
212.198.47.0/24,FR,Normandy,Asnières,27260
212.198.49.0/24,FR,Île-de-France,Paris,75012
212.198.53.0/24,FR,Île-de-France,Paris,75015
212.198.9.0/24,FR,Île-de-France,Paris,75000
212.198.56.0/24,FR,Île-de-France,Paris,75015
212.198.43.0/24,FR,Auvergne-Rhône-Alpes,Lyon,69004
212.198.36.0/24,FR,Île-de-France,Paris,75015
212.198.44.0/24,FR,Normandy,Asnières,27260
212.198.46.0/24,FR,Normandy,Asnières,27260
212.198.48.0/24,FR,Brittany,Rennes,35000
212.198.50.0/24,FR,Île-de-France,Paris,75015
212.198.52.0/24,FR,Île-de-France,Paris,75015
212.198.58.0/24,FR,Île-de-France,Paris,75015
212.198.51.0/24,FR,Île-de-France,Paris,75015
212.198.61.0/24,FR,Île-de-France,Paris,75015
212.198.65.0/24,FR,Île-de-France,Paris,75015
212.198.68.0/24,FR,Île-de-France,Paris,75015
212.198.54.0/24,FR,Île-de-France,Paris,75015
212.198.71.0/24,FR,Île-de-France,Paris,75606 CEDEX 12
212.198.55.0/24,FR,Île-de-France,Paris,75015
212.198.40.0/24,FR,Île-de-France,Paris,75000
212.198.57.0/24,FR,Île-de-France,Paris,75015
212.198.59.0/24,FR,Île-de-France,Paris,75015
212.198.62.0/24,FR,Île-de-France,Paris,75015
212.198.63.0/24,FR,Île-de-France,Paris,75015
212.198.64.0/24,FR,Île-de-France,Paris,75015
212.198.67.0/24,FR,Île-de-France,Paris,75015
212.198.69.0/24,FR,Île-de-France,Paris,75015
212.198.70.0/24,FR,Île-de-France,Paris,75026 CEDEX 01
212.198.37.0/24,FR,Île-de-France,Paris,75015
77.152.248.0/24,FR,Nouvelle-Aquitaine,Ligugé,86240
77.152.252.0/24,FR,Nouvelle-Aquitaine,Migné,86440
77.152.254.0/24,FR,Nouvelle-Aquitaine,Mirebeau,86110
77.152.250.0/24,FR,Nouvelle-Aquitaine,Loudun,86206 CEDEX
77.152.253.0/24,FR,Nouvelle-Aquitaine,Migné,86440
77.152.249.0/24,FR,Nouvelle-Aquitaine,Loudun,86206 CEDEX
77.153.3.0/24,FR,Nouvelle-Aquitaine,Poitiers,86096 CEDEX 9
77.153.8.0/24,FR,Nouvelle-Aquitaine,Vendeuvre-du-Poitou,86380
77.153.0/24.0/24,FR,Nouvelle-Aquitaine,Naintré,86530
77.153.1.0/24,FR,Nouvelle-Aquitaine,Neuville-de-Poitou,86170
77.152.255.0/24,FR,Nouvelle-Aquitaine,Naintré,86530
77.153.5.0/24,FR,Nouvelle-Aquitaine,Poitiers,86000
77.153.2.0/24,FR,Nouvelle-Aquitaine,Neuville-de-Poitou,86170
77.153.12.0/24,FR,Nouvelle-Aquitaine,Chasseneuil-du-Poitou,86360
77.153.9.0/24,FR,Île-de-France,Paris,75144 CEDEX 19
77.153.4.0/24,FR,Nouvelle-Aquitaine,Poitiers,86096 CEDEX 9
77.153.7.0/24,FR,Nouvelle-Aquitaine,Vivonne,86370
77.153.10.0/24,FR,Nouvelle-Aquitaine,Poitiers,86000
77.153.11.0/24,FR,Nouvelle-Aquitaine,Vouneuil-sous-Biard,86580
77.153.14.0/24,FR,Nouvelle-Aquitaine,Limoges,87000
77.153.15.0/24,FR,Île-de-France,Paris,75000
77.153.13.0/24,FR,Nouvelle-Aquitaine,Panazol,87350
77.153.16.0/24,FR,Nouvelle-Aquitaine,Limoges,87000
77.153.18.0/24,FR,Nouvelle-Aquitaine,Limoges,87000
77.153.20.0/24,FR,Grand Est,Nancy,54062 CEDEX
77.153.21.0/24,FR,Île-de-France,Paris,75000
77.152.251.0/24,FR,Nouvelle-Aquitaine,Loudun,86200
77.153.19.0/24,FR,Nouvelle-Aquitaine,Limoges,87045 CEDEX 1
77.153.23.0/24,FR,Grand Est,Charmes,88130
77.153.25.0/24,FR,Grand Est,Mirecourt,88501 CEDEX
77.153.26.0/24,FR,Île-de-France,Paris,75000
77.153.24.0/24,FR,Grand Est,Mirecourt,88500
77.153.29.0/24,FR,Grand Est,Vincey,88450
77.153.22.0/24,FR,Grand Est,Épinal,88005 CEDEX
77.153.32.0/24,FR,Grand Est,Gérardmer,88400
77.153.28.0/24,FR,Grand Est,Nancy,54000
77.153.37.0/24,FR,Grand Est,Saulxures-sur-Moselotte,88290
77.153.43.0/24,FR,Grand Est,Saint-Dié-des-Vosges,88109 CEDEX
77.153.34.0/24,FR,Grand Est,Remiremont,88202 CEDEX
77.153.46.0/24,FR,Grand Est,Contrexéville,88142 CEDEX
77.153.35.0/24,FR,Grand Est,Remiremont,88200
77.153.30.0/24,FR,Grand Est,La Bresse,88250
77.153.31.0/24,FR,Grand Est,Cornimont,88310
77.153.27.0/24,FR,Grand Est,Rambervillers,88700
77.153.48.0/24,FR,Grand Est,Vittel,88800
77.153.41.0/24,FR,Grand Est,Moyenmoutier,88420
77.153.40.0/24,FR,Grand Est,Fraize,88230
77.153.36.0/24,FR,Grand Est,Vagney,88120
77.153.33.0/24,FR,Grand Est,Saint-Dié-des-Vosges,88109 CEDEX
77.153.49.0/24,FR,Grand Est,Vittel,88800
77.153.44.0/24,FR,Hauts-de-France,Saint-Martin-Boulogne,62280
77.153.42.0/24,FR,Grand Est,Saint-Dié-des-Vosges,88100
77.153.38.0/24,FR,Grand Est,Vagney,88127 CEDEX
77.153.54.0/24,FR,Bourgogne-Franche-Comté,Avallon,89200
77.153.52.0/24,FR,Bourgogne-Franche-Comté,Appoigny,89380
77.153.47.0/24,FR,Grand Est,Neufchâteau,88302 CEDEX
77.153.53.0/24,FR,Bourgogne-Franche-Comté,Auxerre,89006 CEDEX
77.153.55.0/24,FR,Bourgogne-Franche-Comté,Brienon-sur-Armançon,89210
77.153.56.0/24,FR,Bourgogne-Franche-Comté,Brienon-sur-Armançon,89210
77.153.51.0/24,FR,Grand Est,Chaumousey,88390
77.153.57.0/24,FR,Bourgogne-Franche-Comté,Chablis,89800
77.153.61.0/24,FR,Bourgogne-Franche-Comté,Joigny,89307 CEDEX
77.153.60.0/24,FR,Bourgogne-Franche-Comté,Gron,89100
77.153.45.0/24,FR,Grand Est,Saulcy-sur-Meurthe,88580
77.153.64.0/24,FR,Bourgogne-Franche-Comté,Sens,89102 CEDEX
77.153.58.0/24,FR,Bourgogne-Franche-Comté,Auxerre,89290
77.153.59.0/24,FR,Bourgogne-Franche-Comté,Avallon,89207 CEDEX
77.153.66.0/24,FR,Bourgogne-Franche-Comté,Auxerre,89290
77.153.62.0/24,FR,Bourgogne-Franche-Comté,Pont-sur-Yonne,89140
77.153.69.0/24,FR,Bourgogne-Franche-Comté,Villeneuve-sur-Yonne,89500
77.153.65.0/24,FR,Bourgogne-Franche-Comté,Sens,89102 CEDEX
77.153.72.0/24,FR,Bourgogne-Franche-Comté,Delle,90101 CEDEX
77.153.74.0/24,FR,Bourgogne-Franche-Comté,Giromagny,90200
77.153.50.0/24,FR,Grand Est,Remiremont,88202 CEDEX
77.153.67.0/24,FR,Bourgogne-Franche-Comté,Auxerre,89290
77.153.6.0/24,FR,Nouvelle-Aquitaine,Poitiers,86000
77.153.94.0/24,FR,Île-de-France,Paris,75000
77.153.95.0/24,FR,Île-de-France,Paris,75000
77.153.96.0/24,FR,Île-de-France,Paris,75000
77.153.97.0/24,FR,Bourgogne-Franche-Comté,Varennes-Vauzelles,58649 CEDEX
77.153.77.0/24,FR,Bourgogne-Franche-Comté,Belfort,90000
77.153.68.0/24,FR,Bourgogne-Franche-Comté,Villeneuve-sur-Yonne,89500
77.153.75.0/24,FR,Bourgogne-Franche-Comté,Giromagny,90200
77.153.76.0/24,FR,Bourgogne-Franche-Comté,Valdoie,90300
77.153.83.0/24,FR,Île-de-France,Courcouronnes,91080
77.153.70.0/24,FR,Bourgogne-Franche-Comté,Châtenois-les-Forges,90700
77.153.63.0/24,FR,Bourgogne-Franche-Comté,Sens,89100
77.153.81.0/24,FR,Île-de-France,Paris,75026 CEDEX 01
77.153.82.0/24,FR,Île-de-France,Boissy-sous-Saint-Yon,91790
77.153.79.0/24,FR,Île-de-France,Paris,75000
77.153.73.0/24,FR,Bourgogne-Franche-Comté,Delle,90101 CEDEX
77.153.85.0/24,FR,Île-de-France,Courcouronnes,91080
77.153.86.0/24,FR,Île-de-France,Paris,75000
77.153.78.0/24,FR,Bourgogne-Franche-Comté,Belfort,90025 CEDEX
77.153.87.0/24,FR,Île-de-France,Paris,75000
77.153.90.0/24,FR,Île-de-France,Paris,75000
77.153.84.0/24,FR,Grand Est,Strasbourg,67000
77.153.80.0/24,FR,Île-de-France,Paris,75000
77.153.88.0/24,FR,Île-de-France,Paris,75000
77.153.92.0/24,FR,Île-de-France,Les Ulis,91940
77.153.91.0/24,FR,Île-de-France,Brunoy,91802 CEDEX
77.153.93.0/24,FR,Île-de-France,Mennecy,91540
77.153.17.0/24,FR,Île-de-France,Paris,75000
77.153.98.0/24,FR,Île-de-France,Paris,75000
77.153.100.0/24,FR,Île-de-France,Villeneuve-Saint-Georges,94190
77.153.101.0/24,FR,Île-de-France,Paris,75000
77.153.106.0/24,FR,Île-de-France,Paris,75000
77.153.117.0/24,FR,Île-de-France,Paris,75000
77.153.71.0/24,FR,Bourgogne-Franche-Comté,Delle,90100
77.153.39.0/24,FR,Grand Est,Anould,88650
77.153.119.0/24,FR,Hauts-de-France,Hulluch,62410
77.153.120.0/24,FR,Île-de-France,Paris,75000
77.153.122.0/24,FR,Île-de-France,Paris,75018
77.153.123.0/24,FR,Île-de-France,Paris,75000
77.153.126.0/24,FR,Île-de-France,Paris,75000
77.153.159.0/24,FR,Île-de-France,Montreuil,93100
77.153.105.0/24,FR,Auvergne-Rhône-Alpes,Riom,63200
77.153.111.0/24,FR,Île-de-France,Paris,75000
77.153.99.0/24,FR,Île-de-France,Paris,75000
77.153.103.0/24,FR,Hauts-de-France,Nogent-sur-Oise,60184 CEDEX
77.153.116.0/24,FR,Pays de la Loire,La Roche-sur-Yon,85000
77.153.110.0/24,FR,Île-de-France,Paris,75000
77.153.104.0/24,FR,Île-de-France,Paris,75000
77.153.115.0/24,FR,Île-de-France,Paris,75000
77.153.108.0/24,FR,Île-de-France,Paris,75000
77.153.109.0/24,FR,Brittany,Merdrignac,22230
77.153.113.0/24,FR,Île-de-France,Paris,75000
77.153.102.0/24,FR,Île-de-France,Paris,75144 CEDEX 19
77.153.114.0/24,FR,Île-de-France,Paris,75000
77.153.107.0/24,FR,Île-de-France,Paris,75000
77.153.112.0/24,FR,Grand Est,Troyes,10000
77.153.118.0/24,FR,Île-de-France,Paris,75000
77.153.89.0/24,FR,Île-de-France,Paris,75979 CEDEX 20
77.153.170.0/24,FR,Provence-Alpes-Côte d'Azur,Marseille,13001
77.153.172.0/24,FR,Provence-Alpes-Côte d'Azur,Marseille,13011
77.153.173.0/24,FR,Provence-Alpes-Côte d'Azur,Marseille,13010
77.153.129.0/24,FR,Île-de-France,Paris,75000
77.153.128.0/24,FR,Île-de-France,Paris,75000
77.153.139.0/24,FR,Auvergne-Rhône-Alpes,Lyon,69004
77.153.130.0/24,FR,Île-de-France,Paris,75000
77.153.143.0/24,FR,Île-de-France,Paris,75840 CEDEX 17
77.153.140.0/24,FR,Île-de-France,Paris,75840 CEDEX 17
77.153.156.0/24,FR,Île-de-France,Montreuil,93100
77.153.144.0/24,FR,Île-de-France,Montreuil,93100
77.153.146.0/24,FR,Île-de-France,Paris,75884 CEDEX 18
77.153.137.0/24,FR,Pays de la Loire,Nantes,44000
77.153.149.0/24,FR,Île-de-France,Montreuil,93100
77.153.157.0/24,FR,Île-de-France,Montreuil,93100
77.153.152.0/24,FR,Île-de-France,Montreuil,93100
77.153.164.0/24,FR,Provence-Alpes-Côte d'Azur,Toulon,83200
77.153.166.0/24,FR,Provence-Alpes-Côte d'Azur,Toulon,83042 CEDEX 9
77.153.124.0/24,FR,Île-de-France,Paris,75000
77.153.167.0/24,FR,Provence-Alpes-Côte d'Azur,Toulon,83200
77.153.125.0/24,FR,Île-de-France,Paris,75000
77.153.127.0/24,FR,Île-de-France,Paris,75000
77.153.131.0/24,FR,Île-de-France,Paris,75000
77.153.154.0/24,FR,Île-de-France,Montreuil,93100
77.153.133.0/24,FR,Île-de-France,Paris,75000
77.153.134.0/24,FR,Île-de-France,Paris,75000
77.153.136.0/24,FR,Pays de la Loire,Nantes,44934 CEDEX 9
77.153.132.0/24,FR,Île-de-France,Paris,75000
77.153.142.0/24,FR,Île-de-France,Paris,75389 CEDEX 08
77.153.135.0/24,FR,Île-de-France,Paris,75000
77.153.148.0/24,FR,Île-de-France,Montreuil,93100
77.153.138.0/24,FR,Provence-Alpes-Côte d'Azur,Marseille,13011
77.153.150.0/24,FR,Île-de-France,Montreuil,93100
